Date,GJR downside rule,Historical downside rule,Buy and hold SPY,Fixed 50% SPY / 50% cash,gjr_threshold,historical_threshold
2024-05-31,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-03,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-04,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-05,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-06,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-07,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-10,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-11,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-12,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-13,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-14,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-17,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-18,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-20,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-21,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-24,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-25,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-26,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-27,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-06-28,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-01,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-02,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-03,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-05,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-08,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-09,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-10,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-11,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-12,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-15,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-16,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-17,1.0,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-18,0.5,1.0,1.0,0.5,0.0001719261605264857,0.00018533356344832742
2024-07-19,0.5,1.0,1.0,0.5,0.00017284881949756282,0.00018533356344832742
2024-07-22,1.0,1.0,1.0,0.5,0.0001738450047939307,0.00018533356344832742
2024-07-23,1.0,1.0,1.0,0.5,0.0001738450047939307,0.00018533356344832742
2024-07-24,0.5,0.5,1.0,0.5,0.0001738450047939307,0.00018533356344832742
2024-07-25,0.5,0.5,1.0,0.5,0.00017537988668220902,0.00018554517998538975
2024-07-26,0.5,0.5,1.0,0.5,0.00017609386982607412,0.00018559808411965534
2024-07-29,0.5,0.5,1.0,0.5,0.0001767062841374132,0.0001889619475105679
2024-07-30,0.5,0.5,1.0,0.5,0.00017699121352104754,0.0001904401035645182
2024-07-31,0.5,0.5,1.0,0.5,0.00017859150379612626,0.00019212611708434193
2024-08-01,0.5,0.5,1.0,0.5,0.00018093893997082476,0.0001926174659064063
2024-08-02,0.5,0.5,1.0,0.5,0.0001817275018108092,0.0001932502305570156
2024-08-05,0.5,0.5,1.0,0.5,0.00018314569058572273,0.00019340532637090275
2024-08-06,0.5,0.5,1.0,0.5,0.00018438367575745063,0.00019340981544529418
2024-08-07,0.5,0.5,1.0,0.5,0.00018951035769004468,0.00019963581495361553
2024-08-08,0.5,0.5,1.0,0.5,0.00019200612104107505,0.00020542749978531196
2024-08-09,0.5,0.5,1.0,0.5,0.00019491884947827614,0.00020734614247954554
2024-08-12,0.5,0.5,1.0,0.5,0.00019628004778617176,0.00020756109022890729
2024-08-13,0.5,0.5,1.0,0.5,0.00019944526635226552,0.0002082281999040332
2024-08-14,0.5,0.5,1.0,0.5,0.00020286328335550362,0.00020839497732281467
2024-08-15,0.5,0.5,1.0,0.5,0.00020953061374502803,0.00020839497732281467
2024-08-16,0.5,0.5,1.0,0.5,0.00021195274511856036,0.00020914447815574566
2024-08-19,0.5,0.5,1.0,0.5,0.0002124428992304393,0.0002093634995925835
2024-08-20,0.5,0.5,1.0,0.5,0.00021721599447804558,0.00020977465782440232
2024-08-21,0.5,0.5,1.0,0.5,0.00021902245398580428,0.000210056759032314
2024-08-22,0.5,0.5,1.0,0.5,0.0002192608095965849,0.00021010250271136016
2024-08-23,1.0,0.5,1.0,0.5,0.00022063939274365697,0.00021015232637580308
2024-08-26,1.0,0.5,1.0,0.5,0.00022063939274365697,0.00021016475596102413
2024-08-27,1.0,0.5,1.0,0.5,0.00022061914197552145,0.00021016475596102413
2024-08-28,1.0,0.5,1.0,0.5,0.00022061914197552145,0.00021016475596102413
2024-08-29,1.0,0.5,1.0,0.5,0.00022061914197552145,0.00021016475596102413
2024-08-30,1.0,0.5,1.0,0.5,0.00022061914197552145,0.0002101931608335592
2024-09-03,0.5,1.0,1.0,0.5,0.00022061914197552145,0.00021020026205169297
2024-09-04,0.5,1.0,1.0,0.5,0.00022187228598195033,0.00021020026205169297
2024-09-05,0.5,1.0,1.0,0.5,0.000222113385777817,0.00021020026205169297
2024-09-06,0.5,1.0,1.0,0.5,0.00022852000525462485,0.00021020026205169297
2024-09-09,0.5,1.0,1.0,0.5,0.00023063020680471247,0.00021020026205169297
2024-09-10,0.5,1.0,1.0,0.5,0.00023085712309069866,0.00021020026205169297
2024-09-11,0.5,1.0,1.0,0.5,0.00023256622661563684,0.00021020026205169297
2024-09-12,0.5,1.0,1.0,0.5,0.00023398853543231453,0.00021020026205169297
2024-09-13,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-16,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-17,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-18,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-19,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-20,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-23,1.0,1.0,1.0,0.5,0.00023543585352455587,0.00021020026205169297
2024-09-24,1.0,1.0,1.0,0.5,0.00023398853543231453,0.00021020026205169297
2024-09-25,1.0,1.0,1.0,0.5,0.00023256622661563684,0.00021020026205169297
2024-09-26,1.0,1.0,1.0,0.5,0.00023085712309069866,0.00021020026205169297
2024-09-27,1.0,1.0,1.0,0.5,0.00023063020680471247,0.00021020026205169297
2024-09-30,1.0,1.0,1.0,0.5,0.00022959181190326396,0.00021020026205169297
2024-10-01,1.0,1.0,1.0,0.5,0.00022640505543736794,0.00021020026205169297
2024-10-02,1.0,1.0,1.0,0.5,0.000222113385777817,0.00021020026205169297
2024-10-03,1.0,1.0,1.0,0.5,0.000222113385777817,0.00021020026205169297
2024-10-04,1.0,1.0,1.0,0.5,0.00022187228598195033,0.0002101931608335592
2024-10-07,1.0,1.0,1.0,0.5,0.00022061914197552145,0.00021016475596102413
2024-10-08,1.0,1.0,1.0,0.5,0.00021876857184445142,0.00021016475596102413
2024-10-09,1.0,1.0,1.0,0.5,0.00021876857184445142,0.00021016475596102413
2024-10-10,1.0,1.0,1.0,0.5,0.00021876857184445142,0.00021016475596102413
2024-10-11,1.0,1.0,1.0,0.5,0.00021876857184445142,0.00021015232637580308
2024-10-14,1.0,1.0,1.0,0.5,0.00021876857184445142,0.00021010250271136016
2024-10-15,1.0,1.0,1.0,0.5,0.00021876857184445142,0.000210056759032314
2024-10-16,1.0,1.0,1.0,0.5,0.00021876857184445142,0.000210056759032314
2024-10-17,1.0,1.0,1.0,0.5,0.00021876857184445142,0.000210056759032314
2024-10-18,1.0,1.0,1.0,0.5,0.00021876857184445142,0.000210056759032314
2024-10-21,1.0,1.0,1.0,0.5,0.00021876857184445142,0.0002092317305748811
2024-10-22,1.0,1.0,1.0,0.5,0.0002167557003988368,0.0002092317305748811
2024-10-23,1.0,1.0,1.0,0.5,0.0002146638371752503,0.0002066567749021285
2024-10-24,1.0,1.0,1.0,0.5,0.00020986973775024163,0.0002063493039910708
2024-10-25,1.0,1.0,1.0,0.5,0.00019978399627425752,0.0002063493039910708
2024-10-28,1.0,1.0,1.0,0.5,0.00019628004778617176,0.00020511942034684
2024-10-29,1.0,1.0,1.0,0.5,0.00019491884947827614,0.00020511942034684
2024-10-30,1.0,1.0,1.0,0.5,0.00019187925273884382,0.00020511942034684
2024-10-31,0.5,1.0,1.0,0.5,0.0001892616116906467,0.00020511942034684
2024-11-01,0.5,1.0,1.0,0.5,0.0001892616116906467,0.00020511942034684
2024-11-04,0.5,1.0,1.0,0.5,0.0001892616116906467,0.00020511942034684
2024-11-05,0.5,1.0,1.0,0.5,0.0001892616116906467,0.00020511942034684
2024-11-06,1.0,1.0,1.0,0.5,0.0001892616116906467,0.0002027776768325554
2024-11-07,1.0,1.0,1.0,0.5,0.0001892616116906467,0.00019340981544529418
2024-11-08,1.0,1.0,1.0,0.5,0.0001892616116906467,0.00019340532637090275
2024-11-11,1.0,1.0,1.0,0.5,0.0001892616116906467,0.0001932502305570156
2024-11-12,1.0,1.0,1.0,0.5,0.0001892616116906467,0.0001926174659064063
2024-11-13,1.0,1.0,1.0,0.5,0.0001892616116906467,0.00019240693070317582
2024-11-14,1.0,1.0,1.0,0.5,0.0001892616116906467,0.0001920034692102432
2024-11-15,0.5,1.0,1.0,0.5,0.0001892616116906467,0.0001919625195129655
2024-11-18,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-19,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-20,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-21,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-22,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-25,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-26,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-27,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-11-29,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-02,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-03,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-04,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-05,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-06,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-09,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-10,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-11,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-12,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-13,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-16,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-17,1.0,1.0,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-18,0.5,0.5,1.0,0.5,0.00019187925273884382,0.0001919625195129655
2024-12-19,0.5,0.5,1.0,0.5,0.00019491884947827614,0.0001920034692102432
2024-12-20,0.5,0.5,1.0,0.5,0.0001979869959696181,0.00019240693070317582
2024-12-23,0.5,0.5,1.0,0.5,0.0001995789744683988,0.0001926174659064063
2024-12-24,0.5,0.5,1.0,0.5,0.00020045751737073943,0.0001932502305570156
2024-12-26,0.5,0.5,1.0,0.5,0.00020986973775024163,0.00019340532637090275
2024-12-27,0.5,0.5,1.0,0.5,0.0002146638371752503,0.00019340981544529418
2024-12-30,0.5,0.5,1.0,0.5,0.0002167557003988368,0.0002027776768325554
2024-12-31,0.5,0.5,1.0,0.5,0.00021876857184445142,0.00020511942034684
2025-01-02,0.5,0.5,1.0,0.5,0.00021934093427804701,0.00020511942034684
2025-01-03,0.5,0.5,1.0,0.5,0.00022155273405758172,0.00020511942034684
2025-01-06,0.5,0.5,1.0,0.5,0.000222113385777817,0.00020511942034684
2025-01-07,0.5,0.5,1.0,0.5,0.00022640505543736794,0.00020511942034684
2025-01-08,0.5,0.5,1.0,0.5,0.0002302009712746009,0.00020511942034684
2025-01-10,0.5,0.5,1.0,0.5,0.00023256622661563684,0.00020511942034684
2025-01-13,0.5,0.5,1.0,0.5,0.00023804651559446,0.0002063493039910708
2025-01-14,0.5,0.5,1.0,0.5,0.00023998796035648495,0.0002066567749021285
2025-01-15,0.5,0.5,1.0,0.5,0.00024136106675356412,0.00020986227881168048
2025-01-16,1.0,0.5,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-17,1.0,0.5,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-21,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-22,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-23,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-24,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-27,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-28,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-29,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-30,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-01-31,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-03,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-04,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-05,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-06,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-07,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-10,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-11,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-12,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-13,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-14,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-18,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-19,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-20,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-21,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-24,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-25,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-26,1.0,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-27,0.5,1.0,1.0,0.5,0.00024460229902837814,0.00021066365478906844
2025-02-28,0.5,1.0,1.0,0.5,0.00024621848332890997,0.00021066365478906844
2025-03-03,0.5,0.5,1.0,0.5,0.0002486997668062314,0.00021066365478906844
2025-03-04,0.5,0.5,1.0,0.5,0.0002496566996615511,0.00022325966535186514
2025-03-05,0.5,0.5,1.0,0.5,0.00025046413416514004,0.000228741603808453
2025-03-06,0.5,0.5,1.0,0.5,0.00025175396573998425,0.00023242160538054974
2025-03-07,0.5,0.5,1.0,0.5,0.0002545276048606757,0.00023319579728508084
2025-03-10,0.5,0.5,1.0,0.5,0.0002564496102158856,0.00023523256325771224
2025-03-11,0.5,0.5,1.0,0.5,0.00025682436852408853,0.00023574175475087004
2025-03-12,0.5,0.5,1.0,0.5,0.00026505405477898086,0.00024312566189609776
2025-03-13,0.5,0.5,1.0,0.5,0.0002673573771623468,0.00024499048115109076
2025-03-14,0.5,0.5,1.0,0.5,0.0002688785458541191,0.0002449951917682623
2025-03-17,0.5,0.5,1.0,0.5,0.0002702429266010468,0.0002449951917682623
2025-03-18,0.5,0.5,1.0,0.5,0.00028098073089107787,0.0002449951917682623
2025-03-19,0.5,0.5,1.0,0.5,0.0002837888621668687,0.0002449951917682623
2025-03-20,0.5,0.5,1.0,0.5,0.0002840853273371047,0.00024521889392738454
2025-03-21,0.5,0.5,1.0,0.5,0.0002851492280400149,0.00024738361655122625
2025-03-24,0.5,0.5,1.0,0.5,0.0002862358651174421,0.00024887766712704815
2025-03-25,0.5,0.5,1.0,0.5,0.0002872079796727756,0.00026112009855719923
2025-03-26,0.5,0.5,1.0,0.5,0.00028960867880294876,0.00026914485212090397
2025-03-27,0.5,0.5,1.0,0.5,0.00029271492306970527,0.0002827803015798567
2025-03-28,0.5,0.5,1.0,0.5,0.00030146954140538207,0.0002874361591516616
2025-03-31,0.5,0.5,1.0,0.5,0.000307804646102628,0.00028782641692081453
2025-04-01,0.5,0.5,1.0,0.5,0.00030893285538007194,0.0002999309351133879
2025-04-02,0.5,0.5,1.0,0.5,0.00031015018784494644,0.0003056041171162535
2025-04-03,0.5,0.5,1.0,0.5,0.0003111721370515416,0.0003069317475744462
2025-04-04,0.5,0.5,1.0,0.5,0.00031279359379433533,0.0003076398387329759
2025-04-07,0.5,0.5,1.0,0.5,0.0003149471830699138,0.0003077752448135763
2025-04-08,0.5,0.5,1.0,0.5,0.00031555344020029385,0.0003274862936753041
2025-04-09,0.5,0.5,1.0,0.5,0.00031927296574225326,0.0003351070819942313
2025-04-10,0.5,0.5,1.0,0.5,0.00032079398431621945,0.00033839092786683387
2025-04-11,0.5,0.5,1.0,0.5,0.0003227598467327377,0.00036108981898129016
2025-04-14,0.5,0.5,1.0,0.5,0.0003246196148910308,0.00036660137992573327
2025-04-15,0.5,0.5,1.0,0.5,0.00032680402408297865,0.00037134914529867087
2025-04-16,0.5,0.5,1.0,0.5,0.000335234039516875,0.0003736045924204872
2025-04-17,0.5,0.5,1.0,0.5,0.00034181073875559886,0.0003767652782796797
2025-04-21,0.5,0.5,1.0,0.5,0.00034320795885620434,0.0003781403925249099
2025-04-22,0.5,0.5,1.0,0.5,0.0003481739112083152,0.0003809586947300468
2025-04-23,0.5,0.5,1.0,0.5,0.0003505480229865008,0.00038163041915704777
2025-04-24,0.5,0.5,1.0,0.5,0.00035301133714879556,0.0003823143320566026
2025-04-25,0.5,0.5,1.0,0.5,0.0003541687838762705,0.0003824848176783544
2025-04-28,0.5,0.5,1.0,0.5,0.0003544869034656594,0.0003825346575670474
2025-04-29,0.5,0.5,1.0,0.5,0.0003550519160711791,0.0003836338916052532
2025-04-30,0.5,0.5,1.0,0.5,0.00035525660873595,0.0003855120864997802
2025-05-01,0.5,0.5,1.0,0.5,0.0003717673981854907,0.0003877988044265569
2025-05-02,0.5,0.5,1.0,0.5,0.00037911773696065065,0.00038827007757212485
2025-05-05,0.5,0.5,1.0,0.5,0.0003842167300526305,0.0004679874908878961
2025-05-06,0.5,0.5,1.0,0.5,0.0003863768340875083,0.0004879168442168375
2025-05-07,0.5,0.5,1.0,0.5,0.0003889997783232437,0.0004962186580109307
2025-05-08,0.5,0.5,1.0,0.5,0.0003916440345164791,0.0005014383540801856
2025-05-09,0.5,1.0,1.0,0.5,0.0003944180013716798,0.0005022244147353686
2025-05-12,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-13,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-14,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-15,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-16,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-19,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-20,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-21,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-22,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-23,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-27,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-28,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-29,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-05-30,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-02,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-03,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-04,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-05,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-06,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-09,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-10,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-11,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-12,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-13,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-16,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-17,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-18,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-20,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-23,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-24,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-25,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-26,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-27,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-06-30,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-01,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-02,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-03,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-07,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-08,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-09,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-10,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-11,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-14,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-15,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-16,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-17,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-18,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-21,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-22,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-23,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-24,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-25,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-28,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-29,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-30,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-07-31,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-08-01,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-08-04,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-08-05,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-08-06,1.0,1.0,1.0,0.5,0.0003961650830189118,0.0005022244147353686
2025-08-07,1.0,1.0,1.0,0.5,0.0003944180013716798,0.0005022244147353686
2025-08-08,1.0,1.0,1.0,0.5,0.0003916440345164791,0.0005014383540801856
2025-08-11,1.0,1.0,1.0,0.5,0.0003889997783232437,0.0004962186580109307
2025-08-12,1.0,1.0,1.0,0.5,0.0003863768340875083,0.0004879168442168375
2025-08-13,1.0,1.0,1.0,0.5,0.00038340991754648793,0.0004679874908878961
2025-08-14,1.0,1.0,1.0,0.5,0.0003754619854616323,0.00038827007757212485
2025-08-15,1.0,1.0,1.0,0.5,0.0003700349578405173,0.0003877988044265569
2025-08-18,1.0,1.0,1.0,0.5,0.0003550519160711791,0.0003855120864997802
2025-08-19,1.0,1.0,1.0,0.5,0.0003544869034656594,0.0003836338916052532
2025-08-20,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003825346575670474
2025-08-21,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003824848176783544
2025-08-22,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003823143320566026
2025-08-25,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00038163041915704777
2025-08-26,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00038163041915704777
2025-08-27,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003809586947300468
2025-08-28,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003781403925249099
2025-08-29,1.0,1.0,1.0,0.5,0.0003541687838762705,0.0003753112104917999
2025-09-02,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036660137992573327
2025-09-03,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-04,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-05,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-08,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-09,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-10,1.0,1.0,1.0,0.5,0.0003541687838762705,0.00036108981898129016
2025-09-11,1.0,1.0,1.0,0.5,0.00035301133714879556,0.00036108981898129016
2025-09-12,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-15,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
2025-09-16,1.0,1.0,1.0,0.5,0.0003505480229865008,0.00036108981898129016
